
2024/03/01 (18:33:02) | ===> btop++ v.1.3.2
2024/03/01 (18:40:51) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:51) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:52) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:53) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:54) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:55) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:56) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:57) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:58) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:40:59) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:00) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:01) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:02) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:03) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:04) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:05) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:06) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:07) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:08) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:09) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:10) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:11) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:12) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:13) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:14) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
2024/03/01 (18:41:15) | ERROR: Couldn't determine terminal size of "STDOUT_FILENO"!
